"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"166","2NQEwAVHBNcI0tGMLlWwF1","Mat Kearney","acoustic pop, folk-pop, neo mellow, pop rock","related",2,"Mat Kearney (pronounced CARN-ee; born 1 December 1978 in Eugene, Oregon) is an American singer-songwriter based out of Nashville, TN, originally from Eugene, Oregon. His music has an acoustic base fused with hip hop. He is signed to Aware/Columbia Records. In addition to singing, he also plays guitar, piano and harmonica. Following his first EP release (in 2002), so far he has a total of five top-20 hits on the Adult Top 40 Chart. The Hey Mama Songfacts <a href=""https://www.last.fm/music/Mat+Kearney"">Read more on Last.fm</a>","11sV5RZfZ4FEKz0TeFnvN6","Air I Breathe","https://p.scdn.co/mp3-preview/b0bdf3f153506c67f1bb042e31c8b65555843234","https://i.scdn.co/image/2b3f43bd24378bf9b8c95b4a819cde0a9074b39f"
"167","6JVRYNneRsYNInT4TNr5vU","Matt Wertz","acoustic pop, folk christmas, indiecoustica, neo mellow, pop christmas, pop rock, viral pop","related",2,"Matt Wertz is a singer/songwriter from Liberty, Missouri. Wertz gained a considerable fan base by performing at Young Life camps, after releasing ""Somedays"", his first album. He has released three studio albums, and one EP, which have all been produced by himself and Ed Cash with an exception on the EP where his best friend Dave Barnes helped produce the album. Aside from touring with such acts as Jamie, Gavin Degraw, Matt Nathanson and Jars of Clay, he has headlined several tours nationally in the early to mid-2000s. <a href=""https://www.last.fm/music/Matt+Wertz"">Read more on Last.fm</a>","5EPYmmUKWUQpUVsCC1wdiF","Slow Motion","https://p.scdn.co/mp3-preview/3feae8b18ba1989b5a03f908f368c06da5026a00","https://i.scdn.co/image/953984b72da4647226912d66d5dd9bef33a240cc"
"168","5zeCSgiRyezbfLiGOpKAsR","Tyrone Wells","acoustic pop, folk christmas, neo mellow, pop christmas, pop rock, viral pop","related",2,"There’s nothing quite like a fresh start.

Tyrone Wells’ fourth full-length album, Where We Meet, ushers in a new beginning for the critically acclaimed singer-songwriter. Not only is it his first full-length release since leaving a major label, it signifies his next evolution. Embracing both sides of his sound, Wells seamlessly balances acoustic vulnerability and pop rock irresistibility over the course of eleven unforgettable anthems. Ultimately <a href=""https://www.last.fm/music/Tyrone+Wells"">Read more on Last.fm</a>","64vLCTXdcmG2j0OLSfXpZb","Use Somebody (Bonus Track)","https://p.scdn.co/mp3-preview/a3a013984f65c379a2509680764e5f01feab5538","https://i.scdn.co/image/4b672580adf993e41f134d885092465114269a59"
"169","7J2lZBANizgPNfUzux31PV","David Gray","acoustic pop, folk-pop, neo mellow, permanent wave, pop rock, singer-songwriter","related",3,"David Gray is a British singer-songwriter born on June 13, 1968 in Sale, United Kingdom. He released his first studio album in 1993 and received worldwide attention after the release of White Ladder six years later in 1999.

Gray moved to Wales at age 9 and later returned to the north-west of England to attend the University of Liverpool. His musical career got early support from a dedicated Irish fan base. After a few marginally-successful releases through the 1990s <a href=""https://www.last.fm/music/David+Gray"">Read more on Last.fm</a>","1dQOMZz9SkT7ig0w65lQWC","This Year's Love","https://p.scdn.co/mp3-preview/cacb6c787b1353a1d7133be909a8b5c69f268047","https://i.scdn.co/image/6f1257f5b470bb6dd7ccd025b4fb8c19fb315157"
"170","3hyGGjxu73JuzBa757H6R5","The Mountain Goats","alternative rock, anti-folk, chamber pop, folk-pop, freak folk, indie folk, indie pop, indie rock, lo-fi, melancholia, neo-psychedelic, new weird america, noise pop, singer-songwriter, slow core, stomp and holler","related",2,"The Mountain Goats is the musical project of singer-songwriter, novelist, pianist and guitarist John Darnielle. He has the distinction of being named by the The New Yorker magazine as 'America’s best non-hip-hop lyricist'; in its June 2006 issue, Paste magazine dubbed Darnielle one of the '100 Best Living Songwriters'. Darnielle’s lyrics are erudite and compassionate and filled with imagery that reference classical literature, religion, mythology, culture, art, and history. <a href=""https://www.last.fm/music/The+Mountain+Goats"">Read more on Last.fm</a>","2M1Qc1mGSI1IYtmJzQtfPq","This Year","https://p.scdn.co/mp3-preview/ac0fc94c70a64181c600c687928570886a2c91d5","https://i.scdn.co/image/edbaa93380bb2bc1f1bc7d3c6a6e4c7e3f501a57"
"171","2sG4zTOLvjKG1PSoOyf5Ej","Brandi Carlile","acoustic pop, alternative country, folk, folk-pop, indie folk, lilith, neo mellow, pop rock, singer-songwriter","related",2,"Brandi Carlile (b. June 1, 1981, in Ravensdale, Washington) is an American singer-songwriter, perhaps best known for her 2007 single ""The Story"". Carlile's music has been categorized in several genres, including pop, rock, alternative country, and folk. She released her first album, 'Brandi Carlile', on July 12, 2005.

In the beginning, Columbia Records signed Carlile in late 2004 on the strength of songs she'd been recording periodically at home. <a href=""https://www.last.fm/music/Brandi+Carlile"">Read more on Last.fm</a>","0EKBV6GybPtALXUgWqWrym","The Story","https://p.scdn.co/mp3-preview/f427367d9d2b8dca2165a08b5026afb31f658cdf","https://i.scdn.co/image/394bfac7ec587787b0fe4bd38185fa17ef6609a7"
"172","1whjlG0NSaQytgDIWz10GS","Landon Pigg","acoustic pop, folk-pop, neo mellow, pop rock","related",2,"Landon Pigg, born August 6th, 1983, is a musician from Nashville, Tennessee.  He began his music career by singing on children's discs, but then eventually moved on onto his own personal melody.

He released his first album, Demonstration, while unsigned. Now he is signed into RCA records and has released three albums with them. The first one, This Is A Pigg-EP, came out on March 28, 2006. LP (after his own initials), came out on July 25, 2006 as his first full-length album. <a href=""https://www.last.fm/music/Landon+Pigg"">Read more on Last.fm</a>","1KHdq8NK9QxnGjdXb55NiG","Falling in Love at a Coffee Shop","https://p.scdn.co/mp3-preview/9a1b26c2a988d84485d6b1587d1ddeae459ffcb0","https://i.scdn.co/image/132485f2e14e53e3f33cddb13a0be349c47b359b"
"173","4LoM3lMauQ540MW9QiyIcR","Anna Nalick","acoustic pop, folk-pop, lilith, neo mellow, pop rock","related",2,"Anna Nalick (born March 30, 1984, in Temple City, California) is an American platinum-selling singer and songwriter. In addition to writing all of her own music, Nalick has been writing for other artists since the age of 15.

Starting in 2003, Nalick released her first studio produced album, entitled: “Wreck of the Day” in 2005. It featured the hit single “Breathe (2AM)” under the SonyMusic label. The song propelled to the top of the charts and sent Anna on a nearly four year tour around the world. <a href=""https://www.last.fm/music/Anna+Nalick"">Read more on Last.fm</a>","5auMzVHFr5Zfw6IbKarZ56","Breathe (2 AM)","https://p.scdn.co/mp3-preview/5beb1e64c6fa7a2959aafb66b7cc8df48a0fb31d","https://i.scdn.co/image/41014dd7553cb902f86751677d84272a3359b4f6"
"174","6ApQXwvnRk07rZvtCVlZDs","Jasmine Kennedy","","related",5,"Jasmine Kennedy is an acoustic singer/songwriter who sings from the heart; her lyrics a collection of throw away observations and bittersweet tales from the teenage heart which possess a remarkable power to stun an audience in to silence. At the age of 16 her debut album ‘I Don’t Have An Uncle Pat’ was self-released and since then she has toured the UK and shared stages with the likes of Seasick Steve, Joseph Arthur & RM Hubbert, as well as performing at a number of festivals including Live at Leeds and Bingley Music Live. <a href=""https://www.last.fm/music/Jasmine+Kennedy"">Read more on Last.fm</a>","3BV9lwVoZ6iwCIQrpNM9KN","Percy Anderson","https://p.scdn.co/mp3-preview/62b9d3f4e3693caeff6bdf31b25481f8a041eb08","https://i.scdn.co/image/22ef872c7a70bfea6f317962c7bf3148f1ce77c0"
"175","2TL8gYTNgD6nXkyuUdDrMg","Jasmine Thompson","viral pop","related",2,"Jasmine Thompson (born 8 November, 2000) is a singer from London, United Kingdom. Jasmine is of half English half Chinese descent. Her acoustic reworking of Chaka Khan's Ain't Nobody made #32 on the UK Singles Chart after being featured in an advert for supermarket chain Sainsbury's for their by Sainsbury's range. She plays the piano and guitar, and dances. Her first radio play was in August 2013 on Edith Bowman’s Radio 1 Review Show in which Jasmine won the weekly national online vote “This is my Jam”. <a href=""https://www.last.fm/music/Jasmine+Thompson"">Read more on Last.fm</a>","2pV8RpdLemcyMWko8dASVt","Like I'm Gonna Lose You","https://p.scdn.co/mp3-preview/a4603f48eacec0b00c5bb5ba9d53eed3f34e3d17","https://i.scdn.co/image/459b5110f1b12ddf651629f9b335c9de1ca0db93"
"176","3QGKsAfhZdldQCLuLjk6zl","Us The Duo","","related",2," <a href=""https://www.last.fm/music/Us+The+Duo"">Read more on Last.fm</a>","6huS9u0BDfeQHq0lObNLPl","Better Together","https://p.scdn.co/mp3-preview/716b344f5926bcfcba20cd4d06925dcc53f18ca9","https://i.scdn.co/image/3c3ce65723b476ae37af5d2f2d9ff27156177bbc"
"177","5aD0uh1BpYTN7AzhiSDgaO","Joseph Arthur","acoustic pop, alternative country, chamber pop, folk-pop, indie folk, indie pop, neo mellow, pop rock, singer-songwriter, slow core","related",2,"Joseph Arthur (born September 28, 1971) is an American contemporary singer-songwriter from Akron, Ohio. He is known for his melodic compositions combined with swirling choruses. He was discovered by Peter Gabriel in the mid-'90s and signed to Gabriel's Real World label in 1996. Arthur's first album, Big City Secrets, was released in 1997 to critical acclaim.

In 2006, Arthur's song ""In the Sun"" was covered by Michael Stipe (of R.E.M.) and Coldplay singer Chris Martin. <a href=""https://www.last.fm/music/Joseph+Arthur"">Read more on Last.fm</a>","45cKeAQGJF6kW9zSfEfENT","In The Sun","https://p.scdn.co/mp3-preview/180089433d54cf7e946091a82fb8bcead43fbd81","https://i.scdn.co/image/64144512bab74964f04f8205d326886149b03bbb"
"178","2IAZ2xX1Ovh5jxhBWE7wda","Donavon Frankenreiter","acoustic pop, neo mellow","related",2,"Donavon Frankenreiter (born December 10, 1972, Downey, California) is an American musician and surfer. A long-time friend of musician Jack Johnson, his debut self-titled album was released in 2004 on Johnson's Brushfire Records through Universal Music. It made the Australian ARIA Top-40 charts in April 2004. In live shows he has performed as the Donavon Frankenreiter Band.

Frankenreiter started playing in the group, Peanut Butter and Jam, at the age of 18. <a href=""https://www.last.fm/music/Donavon+Frankenreiter"">Read more on Last.fm</a>","4X0JEpL31G8J9CxrNRrIFG","Shine","https://p.scdn.co/mp3-preview/f9a5cc3ce1a7bba9d463834b9940a9f3978d7be4","https://i.scdn.co/image/28819755c9d56ebe41b55929782f1e3460aa66dc"
"179","0QrowybipCKUDnq5y10PD2","Amos Lee","acoustic pop, folk-pop, indie folk, neo mellow, pop rock, singer-songwriter","related",3,"Amos Lee (born 1978 as Ryan Anthony Massaro) is an American singer-songwriter whose musical style encompasses folk, rock and soul. His self-titled debut album is full of folk and soul, with a jazz twist.  The Flower Songfacts state that his fourth album, Mission Bell, which was released on January 25, 2011 debuted at #1 on the Billboard 200 with 40,000 copies sold in its first week; these sales were the lowest for a #1 debut in the Nielsen SoundScan era. <a href=""https://www.last.fm/music/Amos+Lee"">Read more on Last.fm</a>","4KqBoq7MoDJeVsvUHTjXCM","Sweet Pea","https://p.scdn.co/mp3-preview/592f78873c56b2d0caa37bbd4a30aad78e6f58ba","https://i.scdn.co/image/cc2879a4eb8542c7a1e62ff6d1ce9a31b167b04e"
"180","0EghvcisxKybq4CVO7rB5t","Matt Costa","acoustic pop, folk christmas, folk-pop, indie christmas, indie folk, indie pop, neo mellow, pop christmas, pop rock, singer-songwriter, stomp and holler","related",2,"Matt Costa (born Matthew Albert Costa June 16, 1982) is an American singer-songwriter from Huntington Beach, California. He has a growing number of independent releases: a self-titled five-song EP in 2003, a six song EP titled The Elasmosaurus EP in 2005, a full-length CD entitled Songs We Sing in 2006, a digipak full length album Unfamilar Faces in 2007, and the albums Mobile Chateau (in 2010) and Matt Costa (in 2013).

In early 2003, Costa's homemade demo reached No Doubt guitarist Tom Dumont <a href=""https://www.last.fm/music/Matt+Costa"">Read more on Last.fm</a>","3CeGVMZcCWSSCdOfcaHJnd","Mr. Pitiful","https://p.scdn.co/mp3-preview/a92db63ec07e3afdf4a9463d0328a783419d904b","https://i.scdn.co/image/e1ec85c0aced925242a416a71644f96d9f3c707e"
"181","7enBrBojgBJuPPdqTq4Z5F","Citizen Cope","neo mellow, pop rock","related",2,"Citizen Cope is a pseudonym of Clarence Greenwood, keyboardist, guitarist, singer, DJ, and record producer. Citizen Cope now lives in Brooklyn, New York.

Born in Memphis, Tennessee, Greenwood started his musical career as a DJ for the hip hop act Basehead, a group that would have a significant impact on his style as a solo-musician. Citizen Cope blends many genres of music, such as folk, blues, hip hop, rock, and R & B.

Greenwood first released a demo tape under the name Cope Citizen in the late '90s. <a href=""https://www.last.fm/music/Citizen+Cope"">Read more on Last.fm</a>","6ZixnWzzH1YxqBg9kLOPDy","Sideways","https://p.scdn.co/mp3-preview/17e37cb5557d01e949f1eb003f093991f84e5c1b","https://i.scdn.co/image/a57eb7f1a4014ebbe73dafd4135100de8873f757"
"182","2TI7qyDE0QfyOlnbtfDo7L","Dave Matthews Band","alternative rock, jam band, neo mellow, pop christmas, pop rock, post-grunge, rock, singer-songwriter","related",2,"Dave Matthews Band was formed in Charlottesville, VA in 1991 by South African native singer and guitarist Dave Matthews, bassist Stefan Lessard, the late LeRoi Moore, who played a wide variety of instruments from the saxophone to the flute, violin player Boyd Tinsley, drummer Carter Beauford, and keyboardist Peter Griesar (who left the band in 1993), all of whom Dave met in Charlottesville. In 1998, the band played shows with keyboardist Butch Taylor, although he was not officially a member of the band. <a href=""https://www.last.fm/music/Dave+Matthews+Band"">Read more on Last.fm</a>","1HL3yEnYq8LEyFQ3QegA5V","Crash into Me","https://p.scdn.co/mp3-preview/acd547cb5d76704d2b7dfc2cdcd6b270c95afe75","https://i.scdn.co/image/10ccd34404c662e0b64c487e3310d092459ecb60"
"183","5lbM4g6bhxjNX7R5QHP2nD","Xavier Rudd","folk-pop, indie folk, neo mellow","related",2,"Xavier Rudd (born 1978) is a soulful Australian surf/roots artist from Torquay, Victoria (Australia), which is near the famous surfing location, Bells Beach.

Rudd's music is compassionate and always manages to render emotion in his fans. His songs include stories of the mistreatment of the indigenous people of his homeland; they tell of humanity, spirituality or the environment. The songs are written and sung with compassion and they urge the celebration of life. <a href=""https://www.last.fm/music/Xavier+Rudd"">Read more on Last.fm</a>","3KS09EvUKTtPgTHbBBsLCw","Follow the Sun","https://p.scdn.co/mp3-preview/2edd787beaaa6fadc74a5e3fc2b529b091a3cf3a","https://i.scdn.co/image/1c3b3b1dc11c38beb91b06bdf886687722951541"
"184","74fkl73HDlCXw0l6cemB89","G. Love & Special Sauce","jam band, modern blues","related",2,"G. Love & Special Sauce is an alternative blues band from Philadelphia, Pennsylvania.  Formed in 1992, the group (Garrett Dutton, better known as G. Love, Jeffrey Clemens on drums, Mark Boyce on keyboards, and Timo Shanko on bass) are known for their unique ""laid back"" blues sound.

The group released their self-titled first album in 1994 on Okeh/Epic, a subsidiary of Sony Music. On the strength of the single ""Cold Beverage"", in part due to MTV rotation, the album nearly went gold. <a href=""https://www.last.fm/music/G.+Love+&+Special+Sauce"">Read more on Last.fm</a>","4fUyndBmTsfMmJdwQvf8bT","Blues Music","https://p.scdn.co/mp3-preview/438ee03152ee7c13a009ac11ee26530e83102238","https://i.scdn.co/image/0343ecfdd76c5581eb31ee5bb7c7232fc1ea02d3"
"185","0t02iEuBVV6trNU2P7EWgi","G. Love","jam band, pop christmas","related",2,"Garrett Dutton III (born October 3, 1972), better known as G. Love, is the front man for the band, G. Love & Special Sauce.

Dutton, born in Philadelphia, began playing guitar at age 8. He wrote his first song by the time he was in the 9th grade and began playing harmonica in a wire rack. Dutton credits Bob Dylan and John Hammond Jr., as well as then-contemporary ""old school"" hip-hop sounds of Run-DMC, the Beastie Boys, and Philadelphia's own Schooly D as influences. <a href=""https://www.last.fm/music/G.+Love"">Read more on Last.fm</a>","3x5FrVKxTEOAYGaVPDMgMU","Rainbow","https://p.scdn.co/mp3-preview/0532400535274506123a4df247c7d7bb26d6752c","https://i.scdn.co/image/e5e9145d2869b4729b3405225446c05409fb9dea"
