"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"38","1Cs0zKBU1kc0i8ypK3B9ai","David Guetta","dance pop, disco house, edm, electro house, house, pop, pop rap","initial",23,"David Guetta (born November 7th, 1967 in Paris) is a French DJ.

He was the pioneer of French house with ""Up & Away,"" a garage-style track with vocals by Robert Owens released in 1994 – really made a name for himself in the mid-90s as one of the key catalysts of Parisian nightlife by promoting evenings at such renowned Paris hot spots as Folies Pigalle, Queen, Bataclan, Palace and Les Bains, where he invited DJ legends like Little Louie Vega, David Morales, DJ Pierre and Roger Sanchez to join him on the turntables. <a href=""https://www.last.fm/music/David+Guetta"">Read more on Last.fm</a>","46NBoIAHrmR7qcUGCIFEjR","This One's For You (feat. Zara Larsson) - Official Song UEFA EURO 2016","https://p.scdn.co/mp3-preview/c07459dbe8805ee4c1d9984b9fce8e7c92fbc677","https://i.scdn.co/image/7396f9bf5290b13d6a08995dc1cd313a1dcb341c"
"39","6oqv4rbOMlOZNOUoDFgBSp","Andrea Oliva","","initial",20," <a href=""https://www.last.fm/music/Andrea+Oliva"">Read more on Last.fm</a>","5uQhmHd7ohkKkDNEWtoEds","Decomposing","https://p.scdn.co/mp3-preview/9bc0165531f8435d8fb6dd15a3f425947148e5c0","https://i.scdn.co/image/7888d4f259fed2bb965ed727be3d4c86a29b3f2f"
"40","2ZRQcIgzPCVaT9XKhXZIzh","Gryffin","tropical house","initial",20," <a href=""https://www.last.fm/music/Gryffin"">Read more on Last.fm</a>","4Z1t1aMRif8ES212kTN8H2","Whole Heart","https://p.scdn.co/mp3-preview/5e5b82c8e80c89bc0b1f690d3f997c62694a9b5d","https://i.scdn.co/image/883bfaf16494266143f52925ceebdb85b83b7a35"
"41","0CjWKoS55T7DOt0HJuwF1H","Bipolar Sunshine","gauze pop","initial",20,"Bipolar Sunshine is the solo project of Manchester based musician Adio Marchant, formerly from Kid British fame, started in November of 2012.

 <a href=""https://www.last.fm/music/Bipolar+Sunshine"">Read more on Last.fm</a>","4Z1t1aMRif8ES212kTN8H2","Whole Heart","https://p.scdn.co/mp3-preview/5e5b82c8e80c89bc0b1f690d3f997c62694a9b5d","https://i.scdn.co/image/3566a7f24342fd62eb49d1b4a7ac7c3cffd7763d"
"42","4gaw8pYdmbdMKsWfJcR4Ky","Louie","","initial",20,"Louie was a six-piece English band whose members came from Lancashire, Yorkshire, Cumbria, and Kent.   They released their debut Single Trees/One Big Repeat. in November 2005.  They changed theiir name to Light Brigade, making slight changes to their lineup, then again to Strangeways, and in 2012 to The Dead Fronts.



http://www.myspace.com/louiemusic

 <a href=""https://www.last.fm/music/Louie"">Read more on Last.fm</a>","4tmEdhSpNWMXoOhB273J0v","I Want You for Myself","https://p.scdn.co/mp3-preview/076a16ebea2b705375966a1516666ee17fefe231","https://i.scdn.co/image/33d1894b1d1cdf9934560e07482c4944a34dc9dc"
"43","7LMar0WAyjuaMlYUGh9HBb","Frank Pole","deep tropical house","initial",22," <a href=""https://www.last.fm/music/Frank+Pole"">Read more on Last.fm</a>","2sLOxiEuoHX49R7bHcqQcR","Afterlife (Remix by Frank Pole)","https://p.scdn.co/mp3-preview/0af8254b32f1229adc2fa47d965f0ab1f3899913","https://i.scdn.co/image/ca987338c6abcf59a4f67dd25d848f86cce885bd"
"44","0Qnx1MPnHYt3jJCYrRFVwX","Greyson Chance","pop, post-teen pop, viral pop","initial",20,"Greyson Michael Chance (born August 16, 1997)[1] is an American pop rock singer, songwriter, pianist whose April 2010 performance of Lady Gaga's ""Paparazzi"" at a sixth-grade music festival became a hit on YouTube, gaining over 51 million views as of May 11, 2013, and an appearance on The Ellen Degeneres Show shortly afterward. Two of his original compositions, ""Stars"" and ""Broken Hearts"", gained over 6 and 8 million views respectively on his YouTube channel. <a href=""https://www.last.fm/music/Greyson+Chance"">Read more on Last.fm</a>","2sLOxiEuoHX49R7bHcqQcR","Afterlife (Remix by Frank Pole)","https://p.scdn.co/mp3-preview/0af8254b32f1229adc2fa47d965f0ab1f3899913","https://i.scdn.co/image/ea40f0b36acb32bc63bd6f8ddbf81eaee8c9f6ac"
"45","2vUCVkeZjzDcaoX4gagHdV","Julian Jordan","big room, deep big room, dutch house, edm, electro house, progressive electro house","initial",22,"A 16 year old producer from The Netherlands ready to take over the dance floors all around the world. 
In Januari one of his tracks charted #8 in the beatport top 10!

with his rough beats and big progressive tunes, is he more than ready for a big future. 
His tracks are already supported by the biggest names in the scene and played on the hottest radio stations like the ''Pete Tong essential selection'' on BBC Radio 1! 
World watch out for this young talent! <a href=""https://www.last.fm/music/Julian+Jordan"">Read more on Last.fm</a>","7GQPDvgbcFRLSiiKSObmSW","A Thousand Miles","https://p.scdn.co/mp3-preview/46bd7bb2c4ad02dda04d14ad08f38d897794dbf3","https://i.scdn.co/image/a437fe50656da91cdf0bbc42617f11f188afb025"
"46","5FstVfk3PrX8URfpjUjqcp","Ruby Prophet","","initial",20," <a href=""https://www.last.fm/music/Ruby+Prophet"">Read more on Last.fm</a>","6VhxYuGnqWNwcHFBMSfRvI","Breathing in the Storm - Zoolanda Remix","https://p.scdn.co/mp3-preview/78c4834b6c7e2285ea3315bf711a237d2f8ede07","NULL"
"47","2paaWadjhhY3shymyR5TcH","Riggi & Piros","big room, deep big room","related",3," <a href=""https://www.last.fm/music/Riggi+&+Piros"">Read more on Last.fm</a>","6C6acXJbsAQrv7hR7KsSGH","Sleepless","https://p.scdn.co/mp3-preview/05c4ed7f2e9d2a6cd222ba812e4590abf1b76e0a","https://i.scdn.co/image/a2ff24ace2ec32966ecad2fd5f78628bd69b558e"
"48","629Fs7UJp6tWqOYZi8t8ET","Alpharock","deep big room","related",3,"Alpharock, who goes by the name of Jeffrey Lens, is a 20-year old DJ/Producer from Ede (The Netherlands). His first single called ""Drop the Guns"" was released by Oxygen (Spinnin Records) and went straight to the ""Beatport Electro House"" top 10. The track received massive support by superstar DJ's like Hardwell, Showtek Dimitri Vegas & Like Mike and Martin Garrix. 

After this two big tracks came called ""Get Wild"" and a free download ""Like This"". Last named is massively supported by Hardwell in HOA. <a href=""https://www.last.fm/music/Alpharock"">Read more on Last.fm</a>","6kJDNfJVzR5zKz29K2Vj2E","Legends","https://p.scdn.co/mp3-preview/59991175740db27bd9d60fe670655e96cb012ee7","https://i.scdn.co/image/ad03f95bf8d0e716f63686f0e9616a4477f209c8"
