"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"113","2A4ZAIMGqGAN4wfsMLfqbh","Bill Easley","","related",4,"An extremely versatile and gifted reed player, Bill Easley's displayed a polished, forceful sound on alto, tenor and baritone saxophones; flute; and clarinet. He attended Memphis State University during the '60s, and later worked with Isaac Hayes and did sessions at Stax. Easley moved back to New York and has recorded sessions for Sunnyside and Milestone. He's played with Sir Roland Hanna, James Williams, Bill Mobley, Mulgrew Miller, Grady Tate, George Caldwell, Victor Gaskin, and Billy Higgins among others. His sessions are available on CD.  <a href=""https://www.last.fm/music/Bill+Easley"">Read more on Last.fm</a>","3SCr5PGSpz2rQSTZvy8bFu","September Song","https://p.scdn.co/mp3-preview/bcbd20ac9a18fbfc0ad97f0a9f7b3008911d52fb","https://i.scdn.co/image/eb6625f3620b04ac95253828509ca08aee3d5e6b"
"114","4Dpnb9p4xJbO0PcQ93vfY0","Joe Wilder","","related",2,"Joseph Benjamin Wilder (February 22, 1922 – May 9, 2014) was an American jazz trumpeter, bandleader, and composer.

Wilder was awarded the Temple University Jazz Master's Hall of Fame Award in 2006. The National Endowment for the Arts honored him with its highest honor in jazz, the NEA Jazz Masters Award for 2008.

Wilder was born into a musical family led by his father Curtis, a bassist and bandleader in Philadelphia. Wilder's first performances took place on the radio program, ""Parisian Tailor's Colored Kiddies of the Air. <a href=""https://www.last.fm/music/Joe+Wilder"">Read more on Last.fm</a>","4vgZiPS8MpesRw8jRIavYf","On Green Dolphin Street","https://p.scdn.co/mp3-preview/bb615b45f3eaecadbc8d88234ba28c6030b04ff1","https://i.scdn.co/image/5bc3f1c1cc50e55f72266329eba8265022b924b5"
"115","4wnzivx3OQ3vjrySAdTdJP","Ron Carter","bebop, contemporary post-bop, cool jazz, hard bop, jazz, jazz bass, jazz funk, jazz fusion, soul jazz, stride","related",6,"Ron Carter (born May 4, 1937) is an American jazz double-bassist. His appearances on over 2,500 albums make him one of the most-recorded bassists in jazz history. Carter is also an acclaimed cellist who has recorded numerous times on that instrument. He was elected to the Down Beat Jazz Hall of Fame in 2012.

Carter was born in Ferndale, Michigan. He started to play cello at the age of 10 (1947), but when his family moved to Detroit, he ran into difficulties regarding the racial stereotyping of classical musicians and instead moved to bass. <a href=""https://www.last.fm/music/Ron+Carter"">Read more on Last.fm</a>","1aScbLgIXdvopADfbla929","Light Blue","https://p.scdn.co/mp3-preview/7e11c7e791fbd74233a394095d96e20c14fee9d5","https://i.scdn.co/image/fab848112b53a6174ac0a007ca25d74e485b3dc5"
"116","1WsMRWV5KEC2AxpYkeb2Cf","Phineas Newborn","bebop, contemporary post-bop, cool jazz, hard bop, jazz, soul jazz, stride","related",2,"Phineas Newborn Jr (born December 14, 1931 in Whiteville, Tennessee-died May 26, 1989 in Memphis, Tennessee) was an American jazz pianist, whose principal influences were Art Tatum, Oscar Peterson and Bud Powell. Newborn came from a musical family and first played in a R&B band led by his father (Phineas Snr), a drummer and with Tuff Green. He stidied piano as well as trumpet, tenor and baritone sax or horn. His earliest recordings were with acclaimed blues harmonicist Big Walter Horton. <a href=""https://www.last.fm/music/Phineas+Newborn"">Read more on Last.fm</a>","7Fo3dNaqOwvFV7mKVUUt7A","Grooveyard","https://p.scdn.co/mp3-preview/cef8154a45e5fbe14f44dce9840597d3519ad58a","https://i.scdn.co/image/d016af80e96970e2862f6bc1b16ac327b87018e9"
"117","26XwWqwNq8FMgZEKqqdU9b","Walter Smith III","contemporary jazz","related",4,"Walter Smith III (b. September 24th, 1980) is an American jazz saxophonist. He began playing the saxophone at the age of 7 in his hometown of Houston, TX. In 1998, Smith received a full tuition scholarship to attend Berklee College of Music; and a United States Presidential Scholar in the Arts medal. Walter Graduated from Berklee in 2003 with a degree in Music Education.

While in Boston, Walter was selected by the Boston Jazz Society to receive its annual award whose past winners have included Branford Marsalis and Donald Harrison. <a href=""https://www.last.fm/music/Walter+Smith+III"">Read more on Last.fm</a>","29a3IbBl29trI6rZPSPrOp","The Magic Eye","https://p.scdn.co/mp3-preview/f8a0a508eecac4ecd34eb7dc52e6f10e833a51fa","https://i.scdn.co/image/e84912068e24c3be3a5a0a81d25fcae1ac5d1447"
"118","1E4jlqY2HEXKLT0YkNy3HL","Orrin Evans","contemporary jazz","related",3,"Orrin Evans (born 1976) is an American jazz pianist.
Evans was born in Trenton, New Jersey and raised in Philadelphia. He attended Rutgers University, and following this studied with Kenny Barron. He worked as a sideman for Bobby Watson, Ralph Peterson, Duane Eubanks, and Lenora Zenzalai-Helm, and released his debut as a leader in 1994. He signed with Criss Cross Jazz in 1997, recording prolifically with the label. He was awarded a 2010 Pew Fellowships in the Arts.
Evans is married to vocalist Dawn Warren. <a href=""https://www.last.fm/music/Orrin+Evans"">Read more on Last.fm</a>","1F42Zuahmw9rfbwS2wFe8d","Ruby Red","https://p.scdn.co/mp3-preview/0e6e8b575a32700f8453865dc43bbad00e9053e1","https://i.scdn.co/image/d2d6cd842b9ee38811a3e6b6834468f361f2c2ad"
"119","7AxNB7slEfo3WsWmZf4TSs","Scott Colley","contemporary jazz, jazz bass","related",5,"""Scott Colley ranks with the most solid bass backbones in jazz. Along with his mellifluous invention, his skills enhance the glorious bedrock of the art form."" -- Stuart Troup, New York Newsday

His forceful lines, impeccable articulation, assured sense of swing and sensitive support have made Scott Colley the bassist of choice for such jazz legends as Jim Hall, Andrew Hill and Herbie Hancock. Colley's remarkably empathetic skills, strong melodic <a href=""https://www.last.fm/music/Scott+Colley"">Read more on Last.fm</a>","1Ev625HZd9fImkY0jw4qht","Wise","https://p.scdn.co/mp3-preview/a521efccf39fa633c5913e5ff0316797c993c9ad","https://i.scdn.co/image/cb6c1be12c4381fd4afa17dbf767c2f27758acff"
"120","4ai53dgSBGhQwcFtGyY1bF","Ambrose Akinmusire","contemporary jazz","related",3,"Akinmusire was born and raised in Oakland, California. Before he was eighteen, Ambrose had already performed with such famed musicians as saxophonists Joe Henderson, Joshua Redman, Steve Coleman, and drummer Billy Higgins. After graduating from Berkeley High School in 2000, he moved to New York to begin a full scholarship at the Manhattan School of Music, studying with Vincent Pinzerella from the New York Philharmonic, Dick Oatts, Lew Soloff, and Laurie Frink,[1] and obtaining a Bachelor's Degree in 2005. <a href=""https://www.last.fm/music/Ambrose+Akinmusire"">Read more on Last.fm</a>","1Kiq2bXQishELLw7vglMaa","Ceaseless Inexhaustible Child (Cyntoia Brown)","https://p.scdn.co/mp3-preview/cebeda3a0a7b093abac30dc5bcb92b652a90ba7c","https://i.scdn.co/image/471c5f0f9c3741920e5c6e4178836d14f27ec6d1"
"121","4FDlrSZ3mEv5Jvn482sCbZ","Stefon Harris","contemporary jazz, contemporary post-bop","related",2,"Classically trained American jazz vibraphonist/percussionist Stefon Harris emerged in the 1990s playing with Charlie Hunter's Pound for Pound trio, Steve Turre, and others.  His first recording as a leader was A Cloud of Red Dust in 1998, and was followed by several critically acclaimed recordings, including Black Action Figure, which was nomiated for a Grammy in 1999.

Harris is also a member of the Classical Jazz Quartet, along with bassist Ron Carter, pianist Kenny Barron, and drummer Lewis Nash. <a href=""https://www.last.fm/music/Stefon+Harris"">Read more on Last.fm</a>","6LDZsmkWeben9SyzuC0eie","City Sunrise","https://p.scdn.co/mp3-preview/be2a6ca4ac5042f85ebec354f742eccb014e50d2","https://i.scdn.co/image/533c766c1e8eb49273b1052339039f219553fb43"
"122","6QqHOrnGMdjtUy7Oyb3cw6","Sean Jones","canadian pop, contemporary jazz","related",2," 

THE SEAN JONES QUARTET
im•pro•vise

Celebrating his 10th anniversary with Mack Avenue Records, internationally acclaimed composer/trumpeter Sean Jones views his 7th album, im•pro•vise (never before seen), as “a reintroduction of who I am.” Although he has clearly established himself as a formidable leader through recordings and live performances, this album reflects his “conscious decision to approach this latest step in my artistic evolution as a trumpet player, a composer and a leader.” <a href=""https://www.last.fm/music/Sean+Jones"">Read more on Last.fm</a>","6pntNfytdPp3HygviRfcVO","Tonight (From ""West Side Story"")","https://p.scdn.co/mp3-preview/fa5212cc09c3f329751a28bbb6963cac86faf59f","https://i.scdn.co/image/7e6818fdbed5af9f8dc5b07dd152da8b3addf6eb"
"123","7q46e1hkWTUN1IWHzYb40p","Alex Sipiagin","contemporary jazz, contemporary post-bop","related",5,"Alex Sipiagin was born on June 11, 1967 in Yaroslavl, Russia, a provincial city 150 miles from Moscow known for being home to one of Russia’s most famous opera singers, Leonid Sobinov, also Alex’s great-grand uncle. At 12 years of age, he began playing in a children's orchestra, studying under the great symphonic trumpeter and teacher, Mikhael Tsamaiev, his first inspiration. It was shortly after entering a local musical college at age 15 that <a href=""https://www.last.fm/music/Alex+Sipiagin"">Read more on Last.fm</a>","1RH6mwfA6KwhP1HoKoBp2e","Next Stop - Tsukiji","https://p.scdn.co/mp3-preview/741faeba68c86be6a49224af3ac1cd8790676a0b","https://i.scdn.co/image/91179e45713b4c057f668a64f7aa4939087c11d2"
"124","6de0V6wLyRKp3I2LDMrXCr","Marcus Strickland","contemporary jazz","related",5,"MARCUS STRICKLAND, Tenor Saxophone 
A Miami native, Marcus Strickland graduated from the New World High School of the Arts in Miami in 1997. As a student of performance and composition, Mark relocated to New York City and continued his studies at New School University's Jazz and Comtemporary Music Program, where he developed his signature sound. 
As both tenor and soprano saxophone player, Marcus has appeared in an impressive number of groups that include The Wynton Marsalis Quintet <a href=""https://www.last.fm/music/Marcus+Strickland"">Read more on Last.fm</a>","7yMyL7y0JWFUesavCslGCR","Alive","https://p.scdn.co/mp3-preview/91dda4f93648d289ec7bb09d6d97ffbbac16deef","https://i.scdn.co/image/49d4d1e4149bcd6a644794939244b5d176a2d31b"
"125","6z1JfePZKsClonbknZiSKv","Jaleel Shaw","contemporary jazz","related",2,"Jaleel Shaw, alto saxophonist grew up in Philadelphia, PA, where he was surrounded by a enormous family of jazz musicians that Philadelphia has to offer. He studied with many of the strong jazz educators there, including Rayburn Wright, Robert Landham, and Lovette Hines – who is largely responsible for having nurtured the talents of Bassist Christian McBride, Organist Joey Defrancesco, Drummers Johnathan Blake & Ari Hoenig, Vocalist Bilal, Trumpeter Daud El-Bakara <a href=""https://www.last.fm/music/Jaleel+Shaw"">Read more on Last.fm</a>","6JEXJW8VdouTiSJA4SHrir","The Procrastinator","https://p.scdn.co/mp3-preview/56b3e4aa43ff7cf5927db3cc797d64895dbeb178","https://i.scdn.co/image/112fdd5480f1fbba58c5ede20164bc237c80678a"
"126","0Lgv9Gi6ftYX9Puzq1WfzK","E.J. Strickland","contemporary jazz","related",2," <a href=""https://www.last.fm/music/E.J.+Strickland"">Read more on Last.fm</a>","1U9tINaeG3KgI6zvUhh0IL","Hip Hop Joint","https://p.scdn.co/mp3-preview/bb3e820e4e99118a69f7bbeb50273ed6cb981540","https://i.scdn.co/image/1d77d2f7e56537f02f6849f83ede5980c4cd4492"
"127","5Bj6U1x2ex6wcZccSxdzBB","Reid Anderson","contemporary jazz, jazz bass","related",2,"Reid Anderson is a bassist and composer originally from Minnesota. Anderson is best known for his work in The Bad Plus with pianist Ethan Iverson and drummer Dave King. In 1998, Anderson and his quartet (consisting of Iverson, Jorge Rossy, and Mark Turner) released the album Dirty Show Tunes to widespread critical and popular acclaim from the jazz community. A second album, Abolish Bad Architecture, was released a year later with Jeff Ballard replacing Rossy on drums. <a href=""https://www.last.fm/music/Reid+Anderson"">Read more on Last.fm</a>","7qGxnaW8yyiwN3tHW0FAtv","The Enthusiast","https://p.scdn.co/mp3-preview/5e05b994e786f8de72bbfee8a91633d0a8ba781f","https://i.scdn.co/image/815639b4d11230d184b93b80d1dd0bdbe2c3232d"
"128","7IyxbbSUjUQVIembL68zvy","Jason Lindner","contemporary jazz, deep jazz piano","related",2,"Pianist Jason Lindner has been a fixture in the New York jazz scene since the mid-90s when the venerated Greenwich Village club, Smalls, became the home for a new generation of forward-thinking jazz musicians. Lindner's large ensemble performances quickly became the focal point for critics who frequently wrote about the club, and record label representatives eagerly tried to capitalize on the buzz. Lindner regularly drew sold out crowds on Monday nights at Smalls, something more established musicians could only accomplish on weekends. <a href=""https://www.last.fm/music/Jason+Lindner"">Read more on Last.fm</a>","571sOZWtbaeHKGjyzpFvLu","The Gathering","https://p.scdn.co/mp3-preview/7c0b9109c4bc26b2194d2b8519b62781f8a932dd","https://i.scdn.co/image/5a5153bd061eb875642133bfb3d6c85387f29028"
"129","1P6Llrp12ldpVbyC8gCHBz","Ari Hoenig","contemporary jazz","related",2,"In East Coast jazz circles, Philadelphia native Ari Hoenig has a reputation for being a flexible, broad-minded jazz drummer who is open to a variety of musical situations — some very straight-ahead and accessible, some of them more cerebral and abstract. Some of his recognizable traits include his tendency to tune his drums in a chromatic C scale, enabling him to solo using actual notes and scales. His rhythmic patterns are also unique, usually coined as being extremely ""melodic"". <a href=""https://www.last.fm/music/Ari+Hoenig"">Read more on Last.fm</a>","3oA1qm78LBCUBhhoRmQLWz","Giacometti","https://p.scdn.co/mp3-preview/406f21bc41589131630e6fc936edef68e60cc3c4","https://i.scdn.co/image/e1115484ed6b53f8cf1f6de55bb6dbde0bb76551"
"130","0FAC6FNPb4LsY5uyp0xTWF","Edward Simon","contemporary jazz, deep jazz piano","related",4,"Edward Simon was born in the coastal town of Punta Cardón, Venezuela where he grew up in a family of musicians surrounded by the sounds and rhythms of Latin and Caribbean music. The talent he showed as a youth led his father to send him to study in the US, where he won scholarships in classical piano at The University of the Arts in Philadelphia under the tutelage of concert pianist Susan Starr and in jazz at the Manhattan School of Music where he studied with Harold Danko. <a href=""https://www.last.fm/music/Edward+Simon"">Read more on Last.fm</a>","0AEBs3sZ492afceldzJzF0","Simplicity","https://p.scdn.co/mp3-preview/0a785347998bc576bea70e9c651d1b4b9da21f89","https://i.scdn.co/image/283b4b9293d458115308da706387a9330ba01c42"
"131","7HSQeZZSI9YNyVe2emSM9k","Matt Penman","contemporary jazz, jazz bass","related",3,"USA based New Zealand born jazz bassist. <a href=""https://www.last.fm/music/Matt+Penman"">Read more on Last.fm</a>","1UxkHlbCH0gruxoxoMsn5f","Polliwog","https://p.scdn.co/mp3-preview/cf3599c8bcb168402338ed1a0279866f2acd99f9","https://i.scdn.co/image/5407cd081796964f812003b3bf21c4bb4718e881"
"132","5QyGCDcadoRovdmVqEu8JT","Jerome Sabbagh","contemporary jazz","related",3," <a href=""https://www.last.fm/music/Jerome+Sabbagh"">Read more on Last.fm</a>","2UHX3aL1K9BkB5lua1RxpM","Hymn","https://p.scdn.co/mp3-preview/5e397e628bce56524a506866dfb421d9acbe263f","https://i.scdn.co/image/4d05ed16917fb4c5f974a915945288bbc6f1ef72"
"133","0hZXvDnljkma4aThiBMQ6h","Jeff ""Tain"" Watts","contemporary jazz, contemporary post-bop","related",4,"Jeff ""Tain"" Watts was born on January 20, 1960 in Pittsburgh, PA. He is a jazz drummer. Along with performing with jazz greats such as Wynton Marsalis, Branford Marsalis, Betty Carter, Michael Brecker, and many others (see section below for a nearly complete list of musicians Tain has performed with and selected discography), he has released seven albums under his own name. They are:
Family (2011)
Watts (2009)
Folk's Songs (2007)
DeTAINed at the Blue Note (2004)  <a href=""https://www.last.fm/music/Jeff+%22Tain%22+Watts"">Read more on Last.fm</a>","2ylAX0aMSaTpOgipJ1Afy8","Bouncing In My New Shoes","https://p.scdn.co/mp3-preview/fd9df2529d6249015e6b770f79ca7fa31f3ef961","https://i.scdn.co/image/820d5d5dcbe0f75b3f5cfaaf7f0b9e8fb5c60656"
"134","6rMp5njV15uyFIk72LasbD","Sam Yahel","contemporary jazz","related",3,"Intro text from: www.samyahel.com

Sam Yahel was born in Atlanta, GA where he started playing the piano at age 6. After growing up in Europe, Sam moved to New York City in 1990 in order to enrol in The New School Jazz department. There he quickly expanded his horizons by taking up the Hammond organ in his Sophomore year. 
Shortly after taking up the Organ, Sam started to work a lot in and around Manhattan  Area, specifically first at a club near Harlem <a href=""https://www.last.fm/music/Sam+Yahel"">Read more on Last.fm</a>","2TDA0BgZz5eCFHFwQKCMXt","Dig This!!","https://p.scdn.co/mp3-preview/e3a74c48309e1cc7434b9ea97ca1ffc0d3b42798","https://i.scdn.co/image/30e0a72ccb2c6e68ac0b2f5ad182893abea524a8"
"135","3GpMtIOC5ZLvMBMI7IxPvA","Art Pepper","bebop, contemporary post-bop, cool jazz, hard bop, jazz, soul jazz, stride","related",2,"Art Pepper (Arthur Edward Pepper Jr., Gardena, California, September 1, 1925 –  Los Angeles, California, June 15, 1982), was an American alto saxophonist.

He began his career in the 1940s, playing with Benny Carter and Stan Kenton (1946-52). By the 1950s Pepper was recognized as one of the leading alto saxophonists in jazz, epitomized by his finishing second only to Charlie Parker as Best Alto Saxophonist in the Down Beat magazine Readers Poll of 1952. <a href=""https://www.last.fm/music/Art+Pepper"">Read more on Last.fm</a>","4ymHy4hzJ09WxvvT7p0Azy","You Go To My Head","https://p.scdn.co/mp3-preview/9e8242895ca9151bc8c732c3c41a4cf7e53d7dc4","https://i.scdn.co/image/5f173aff3564b38f3477432c51f3a7cd9672e2df"
"136","2UuKUaomk3bZ0nHM3Y3FdW","Bud Shank","bebop, contemporary post-bop, cool jazz, hard bop, jazz, soul jazz, stride","related",2,"Clifford Everett ""Bud"" Shank, Jr. (May 27, 1926 – April 2, 2009) was an American alto saxophonist and flautist.
 
He rose to prominence in the early 1950s playing lead alto and flute in Stan Kenton's Innovations in Modern Music Orchestra and throughout the decade worked in various small jazz combos. He spent the 1960s as a first-call studio musician in Hollywood. In the 1970s and 1980s he performed regularly with the L. A. Four. Shank ultimately abandoned the flute to focus exclusively on playing jazz on the alto saxophone. <a href=""https://www.last.fm/music/Bud+Shank"">Read more on Last.fm</a>","4prsSIm1yF0FAVnRA5mJSu","Just In Time","https://p.scdn.co/mp3-preview/ea5474df23e60a92c9662fd2b8aef9035c05267b","https://i.scdn.co/image/7fe8d5de4aae1f02db36a5c8b52065eb2c178e54"
"137","6l40OFJhuTbHQ9V12evc9K","Gerry Mulligan","bebop, contemporary post-bop, cool jazz, hard bop, jazz, soul jazz, stride, swing","related",3,"Gerald Joseph “Gerry” Mulligan (April 6, 1927 – January 20, 1996) from Queens, NY  was an American jazz baritone saxophonist, composer and arranger.

Mulligan started on the piano before learning clarinet and the various saxophones. His initial reputation was as an arranger. In 1944 he wrote charts for Johnny Warrington's radio band and soon was making contributions to the books of Tommy Tucker and George Paxton. He moved to New York in 1946 <a href=""https://www.last.fm/music/Gerry+Mulligan"">Read more on Last.fm</a>","08rTZ8jNknn8VBS3v2o8pT","Lullaby Of The Leaves - 1998 Digital Remaster","https://p.scdn.co/mp3-preview/ad18a20ca6eb0a79241503deb1093c97b3326ab2","https://i.scdn.co/image/d0dc84d5bd8c10786bd70798db347918a6b053e6"
